ID,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FINE_ART_Scholarship ,FIRSTGN.,CONDITIONAL_ADMITS,PELL,CLASS,ADMIT_STATUS,Self-identified gender of the student.,TERM,ALTCUM_GPA,STA_FED_COHORT_GROUP,STATE,GRADS,FINE_ARTS_Scholarship ,FIRSTGN,PRIMARY_MAJOR,RETURN?,FIRST_GEN,MAJOR_FIXED,RETURN_BIN,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,Sport
487789.0,NHS,WH,,,M,5/22/2000,23/FAL,,,NO,YES,SR,TR,,24/FAL,3.744,,NE,YES,NO,NO,EXSCI,Returns,NO,EXSCI,0.0,10/1/2023,,Member,AWRE,,M Wrestling
487789.0,NHS,WH,,,M,5/22/2000,23/FAL,,,NO,YES,SR,TR,,25/SPR,3.628,,NE,YES,NO,NO,EXSCI,Finished,NO,EXSCI,1.0,10/1/2023,,Member,AWRE,,M Wrestling
487963.0,NR,,,,M,9/15/2000,23/FAL,,,NO,NO,SO,TR,,23/FAL,0.0,,NE,,NO,NO,UND,Finished,NO,UND,1.0,9/1/2023,10/30/2023,Member,ABSA,0.16,Baseball
488275.0,NR,,,,F,5/10/2004,23/FAL,,,YES,NO,FR,TR,,23/FAL,0.0,,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2023,,Varsity,AGOF,,WGolf
488275.0,NR,,,,F,5/10/2004,23/FAL,,,YES,NO,SO,TR,,24/SPR,2.938,,NE,,NO,NO,BIO,Returns,NO,BIO,0.0,8/1/2023,,Varsity,AGOF,,WGolf
488275.0,NR,,,,F,5/10/2004,23/FAL,,,NO,NO,JR,TR,,24/FAL,2.69,,NE,,NO,NO,BIO,Returns,NO,BIO,0.0,8/1/2023,,Varsity,AGOF,,WGolf
488275.0,NR,,,,F,5/10/2004,23/FAL,,,NO,NO,JR,TR,,25/SPR,2.712,,NE,,NO,NO,BIO,Returns,NO,BIO,0.0,8/1/2023,,Varsity,AGOF,,WGolf
488447.0,NR,,,,M,10/9/2001,23/FAL,,,NO,NO,JR,TR,,23/FAL,0.0,,CA,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2023,,Varsity,ABSA,,Baseball
488447.0,NR,,,,M,10/9/2001,23/FAL,,,NO,NO,SR,TR,,24/SPR,3.25,,CA,,NO,NO,STRCM,Returns,NO,STRCM,0.0,9/1/2023,,Varsity,ABSA,,Baseball
488447.0,NR,,,,M,10/9/2001,23/FAL,,,NO,NO,SR,TR,,24/FAL,2.25,,CA,,NO,NO,STRCM,Returns,NO,STRCM,0.0,9/1/2023,,Varsity,ABSA,,Baseball
488447.0,NR,,,,M,10/9/2001,23/FAL,,,NO,NO,SR,TR,,25/SPR,2.105,,CA,,NO,NO,STRCM,Returns,NO,STRCM,0.0,9/1/2023,,Varsity,ABSA,,Baseball
488785.0,NHS,WH,,,F,9/28/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,4.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
488785.0,NHS,WH,,,F,9/28/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,4.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
488785.0,NHS,WH,,,F,9/28/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,NEWMD,Returns,NO,NEWMD,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
488785.0,NHS,WH,,,F,9/28/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,NEWMD,Returns,NO,NEWMD,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
489215.0,NHS,AS,WH,,M,12/13/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,3.7,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489215.0,NHS,AS,WH,,M,12/13/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.779,24-25,NE,,NO,NO,ACCPB,Returns,NO,ACCPB,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489266.0,NHS,WH,,,F,7/26/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,3.3,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWBB,,W Basketball
489266.0,NHS,WH,,,F,7/26/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.129,24-25,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,9/1/2024,,Member,AWBB,,W Basketball
489321.0,NHS,WH,,,M,8/11/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ABSA,,Baseball
489321.0,NHS,WH,,,M,8/11/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.769,24-25,NE,,NO,NO,EGR,Returns,NO,EGR,0.0,9/1/2024,,Member,ABSA,,Baseball
489341.0,NHS,WH,,,M,1/18/2006,24/FAL,,,NO,NO,SO,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AESP,,E-Sports
489341.0,NHS,WH,,,M,1/18/2006,24/FAL,,,NO,NO,SO,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489341.0,NHS,WH,,,M,1/18/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,ENGW,Returns,NO,ENGW,0.0,9/1/2024,,Member,AESP,,E-Sports
489341.0,NHS,WH,,,M,1/18/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,ENGW,Returns,NO,ENGW,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489342.0,NHS,WH,,,F,11/4/2005,24/FAL,,,NO,NO,SO,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ASBL,,Softball
489342.0,NHS,WH,,,F,11/4/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ASBL,,Softball
489349.0,NHS,WH,,,F,5/10/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,MO,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWWR,,W Wrestling
489349.0,NHS,WH,,,F,5/10/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,4.0,24-25,MO,,NO,NO,BUS,Returns,NO,BUS,0.0,9/1/2024,,Member,AWWR,,W Wrestling
489357.0,NHS,WH,,,F,3/23/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,CA,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,ASBL,,Softball
489357.0,NHS,WH,,,F,3/23/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,1.462,24-25,CA,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,ASBL,,Softball
489372.0,NHS,WH,,,F,2/16/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,TX,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2024,,Member,AVOL,,Volleyball
489378.0,NHS,WH,,,F,2/28/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,CO,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
489378.0,NHS,WH,,,F,2/28/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,3.4,24-25,CO,,NO,NO,BIO,Returns,NO,BIO,0.0,,,,,,
489388.0,NHS,WH,,,F,5/24/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,ELED,Finished,NO,ELED,1.0,,,,,,
489403.0,NHS,WH,,,F,6/6/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AVOL,,Volleyball
489403.0,NHS,WH,,,F,6/6/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
489403.0,NHS,WH,,,F,6/6/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AVOL,,Volleyball
489403.0,NHS,WH,,,F,6/6/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
489409.0,NHS,WH,,,,4/13/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Finished,NO,UND,1.0,,,,,,
489437.0,NHS,WH,,,F,6/2/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,8/1/2024,,Member,AGOF,,WGolf
489437.0,NHS,WH,,,F,6/2/2005,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.94,24-25,NE,,NO,YES,ELED,Returns,YES,ELED,0.0,8/1/2024,,Member,AGOF,,WGolf
489470.0,HIS,WH,,,F,2/22/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,CO,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWBB,,W Basketball
489470.0,HIS,WH,,,F,2/22/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,2.769,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWBB,,W Basketball
489471.0,NHS,WH,,,F,3/31/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,CO,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AVOL,,Volleyball
489471.0,NHS,WH,,,F,3/31/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,3.225,24-25,CO,,NO,NO,ELED,Returns,NO,ELED,0.0,8/1/2024,,Member,AVOL,,Volleyball
489475.0,NHS,WH,,,F,3/14/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,CO,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
489475.0,NHS,WH,,,F,3/14/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.769,24-25,CO,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
489501.0,NHS,AS,NP,WH,M,12/1/2005,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,HI,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489501.0,NHS,AS,NP,WH,M,12/1/2005,24/FAL,,,NO,YES,FR,FR,,25/SPR,1.821,24-25,HI,,NO,YES,EXSCI,Returns,YES,EXSCI,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489504.0,NHS,BL,WH,,F,7/6/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,MO,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWWR,,W Wrestling
489504.0,NHS,BL,WH,,F,7/6/2005,24/FAL,,,NO,NO,FR,FR,,25/SPR,2.9,24-25,MO,,NO,NO,EXSCI,Returns,NO,EXSCI,0.0,9/1/2024,,Member,AWWR,,W Wrestling
489506.0,NR,,,,F,12/9/2005,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,MO,,YES,NO,UND,Returns,NO,UND,0.0,,,,,,
489506.0,NR,,,,F,12/9/2005,24/FAL,,,NO,YES,SO,FR,,25/SPR,2.74,24-25,MO,,YES,NO,ENGW,Returns,NO,ENGW,0.0,,,,,,
489523.0,NHS,WH,,,F,9/22/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
489523.0,NHS,WH,,,F,9/22/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
489523.0,NHS,WH,,,F,9/22/2005,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.88,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
489523.0,NHS,WH,,,F,9/22/2005,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.88,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
489525.0,HIS,WH,,,M,9/10/2005,24/FAL,,,NO,YES,SO,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AMBB,,M Basketball
489525.0,HIS,WH,,,M,9/10/2005,24/FAL,,,NO,YES,JR,FR,,25/SPR,2.777,24-25,NE,,NO,YES,MTHDA,Returns,YES,MTHDA,0.0,9/1/2024,,Member,AMBB,,M Basketball
489530.0,HIS,,,,F,5/11/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,CA,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ASBL,,Softball
489530.0,HIS,,,,F,5/11/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,2.5,24-25,CA,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ASBL,,Softball
489535.0,NHS,WH,,,M,5/23/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ABSA,,Baseball
489535.0,NHS,WH,,,M,5/23/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.931,24-25,NE,,NO,NO,EXSCI,Returns,NO,EXSCI,0.0,9/1/2024,,Member,ABSA,,Baseball
489603.0,NHS,WH,,,F,4/27/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,AK,,NO,YES,UND,Returns,YES,UND,0.0,,,,,,
489603.0,NHS,WH,,,F,4/27/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,2.785,24-25,AK,,NO,YES,BIO,Returns,YES,BIO,0.0,,,,,,
489685.0,NHS,WH,,,F,5/10/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,MO,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWWR,,W Wrestling
489685.0,NHS,WH,,,F,5/10/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,3.931,24-25,MO,,NO,NO,BIO,Returns,NO,BIO,0.0,9/1/2024,,Member,AWWR,,W Wrestling
489704.0,NHS,WH,,,M,2/22/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AGOL,,MGolf
489704.0,NHS,WH,,,M,2/22/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,2.92,24-25,NE,,NO,NO,AGR,Returns,NO,AGR,0.0,8/1/2024,,Member,AGOL,,MGolf
489749.0,NHS,AN,WH,,F,4/28/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AGOF,,WGolf
489749.0,NHS,AN,WH,,F,4/28/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.18,24-25,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2024,,Member,AGOF,,WGolf
489757.0,NHS,WH,,,F,8/31/2006,24/FAL,,,NO,YES,SO,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AGOF,,WGolf
489757.0,NHS,WH,,,F,8/31/2006,24/FAL,,,NO,YES,JR,FR,,25/SPR,3.88,24-25,NE,,NO,NO,NRES,Returns,NO,NRES,0.0,8/1/2024,,Member,AGOF,,WGolf
489859.0,NHS,WH,,,F,9/25/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,UT,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AGOF,,WGolf
489859.0,NHS,WH,,,F,9/25/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,2.243,24-25,UT,,NO,NO,NRES,Returns,NO,NRES,0.0,8/1/2024,,Member,AGOF,,WGolf
489863.0,NHS,WH,,,M,8/8/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NV,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWRE,,M Wrestling
489863.0,NHS,WH,,,M,8/8/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,1.306,24-25,NV,,NO,YES,ACCMG,Returns,YES,ACCMG,0.0,9/1/2024,,Member,AWRE,,M Wrestling
490036.0,NHS,WH,,,M,9/24/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,YES,NO,UND,Returns,NO,UND,0.0,,,,,,
490036.0,NHS,WH,,,M,9/24/2005,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.379,24-25,NE,,YES,NO,ELED,Returns,NO,ELED,0.0,,,,,,
490056.0,NHS,WH,,,F,2/24/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
490056.0,NHS,WH,,,F,2/24/2006,24/FAL,,,NO,YES,SO,FR,,25/SPR,3.681,24-25,NE,,NO,NO,ELED,Returns,NO,ELED,0.0,,,,,,
490223.0,HIS,,,,F,1/3/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,CA,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,ASBL,,Softball
490223.0,HIS,,,,F,1/3/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,2.92,24-25,CA,,NO,YES,POV,Returns,YES,POV,0.0,9/1/2024,,Member,ASBL,,Softball
490258.0,NHS,WH,,,M,9/28/2005,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AESP,,E-Sports
490258.0,NHS,WH,,,M,9/28/2005,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,11/1/2024,,Member,AMIT,,M Indoor Track
490258.0,NHS,WH,,,M,9/28/2005,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,8/1/2024,,Member,AMXC,,M Cross Country
490258.0,NHS,WH,,,M,9/28/2005,24/FAL,,,NO,YES,FR,FR,,25/SPR,4.0,24-25,NE,,NO,YES,CMP,Returns,YES,CMP,0.0,9/1/2024,,Member,AESP,,E-Sports
490258.0,NHS,WH,,,M,9/28/2005,24/FAL,,,NO,YES,FR,FR,,25/SPR,4.0,24-25,NE,,NO,YES,CMP,Returns,YES,CMP,0.0,11/1/2024,,Member,AMIT,,M Indoor Track
490258.0,NHS,WH,,,M,9/28/2005,24/FAL,,,NO,YES,FR,FR,,25/SPR,4.0,24-25,NE,,NO,YES,CMP,Returns,YES,CMP,0.0,8/1/2024,,Member,AMXC,,M Cross Country
490260.0,HIS,WH,,,M,6/1/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AESP,,E-Sports
490260.0,HIS,WH,,,M,6/1/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,8/1/2024,,Member,ASOC,,M Soccer
490260.0,HIS,WH,,,M,6/1/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,YES,BIO,Returns,YES,BIO,0.0,9/1/2024,,Member,AESP,,E-Sports
490260.0,HIS,WH,,,M,6/1/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,YES,BIO,Returns,YES,BIO,0.0,8/1/2024,,Member,ASOC,,M Soccer
490458.0,NHS,WH,,,M,1/10/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,YES,NO,UND,Returns,NO,UND,0.0,11/1/2024,,Member,AMIT,,M Indoor Track
490458.0,NHS,WH,,,M,1/10/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,YES,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AMXC,,M Cross Country
490458.0,NHS,WH,,,M,1/10/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.944,24-25,NE,,YES,NO,NRES,Returns,NO,NRES,0.0,11/1/2024,,Member,AMIT,,M Indoor Track
490458.0,NHS,WH,,,M,1/10/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.944,24-25,NE,,YES,NO,NRES,Returns,NO,NRES,0.0,8/1/2024,,Member,AMXC,,M Cross Country
490513.0,NHS,WH,,,F,11/26/2005,24/FAL,,,YES,YES,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
490513.0,NHS,WH,,,F,11/26/2005,24/FAL,,,YES,YES,FR,FR,,25/SPR,3.08,24-25,NE,,NO,YES,ELED,Returns,YES,ELED,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
490516.0,NHS,WH,,,M,4/14/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ABSA,,Baseball
490516.0,NHS,WH,,,M,4/14/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.6,24-25,NE,,NO,NO,ACCPB,Returns,NO,ACCPB,0.0,9/1/2024,,Member,ABSA,,Baseball
490521.0,NHS,WH,,,M,8/26/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,WY,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWRE,,M Wrestling
490521.0,NHS,WH,,,M,8/26/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,WY,,NO,NO,EGR,Returns,NO,EGR,0.0,9/1/2024,,Member,AWRE,,M Wrestling
490524.0,NHS,WH,,,F,2/16/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,ASBL,,Softball
490524.0,NHS,WH,,,F,2/16/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.22,24-25,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,9/1/2024,,Member,ASBL,,Softball
490621.0,NHS,WH,,,M,2/6/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,ASOC,,M Soccer
490621.0,NHS,WH,,,M,2/6/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,2.425,24-25,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2024,,Member,ASOC,,M Soccer
490644.0,NHS,WH,,,M,6/2/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AMBB,,M Basketball
490644.0,NHS,WH,,,M,6/2/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.714,24-25,NE,,NO,NO,EGR,Returns,NO,EGR,0.0,9/1/2024,,Member,AMBB,,M Basketball
490669.0,NHS,WH,,,F,6/6/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,YES,UND,Returns,YES,UND,0.0,8/1/2024,,Member,AVOL,,Volleyball
490669.0,NHS,WH,,,F,6/6/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.35,24-25,NE,,NO,YES,PSY,Returns,YES,PSY,0.0,8/1/2024,,Member,AVOL,,Volleyball
490670.0,HIS,,,,F,2/22/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NY,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWWR,,W Wrestling
490670.0,HIS,,,,F,2/22/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,3.207,24-25,NY,,NO,YES,EXSCI,Returns,YES,EXSCI,0.0,9/1/2024,,Member,AWWR,,W Wrestling
490737.0,NHS,WH,,,F,10/28/2005,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,NE,,YES,YES,UND,Returns,YES,UND,0.0,,,,,,
490737.0,NHS,WH,,,F,10/28/2005,24/FAL,,,NO,YES,SO,FR,,25/SPR,3.68,24-25,NE,,YES,YES,ENGW,Returns,YES,ENGW,0.0,,,,,,
490776.0,NHS,WH,,,M,6/28/2006,24/FAL,,,NO,NO,SO,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AESP,,E-Sports
490776.0,NHS,WH,,,M,6/28/2006,24/FAL,,,NO,NO,SO,FR,,25/SPR,3.66,24-25,NE,,NO,NO,SSI,Returns,NO,SSI,0.0,9/1/2024,,Member,AESP,,E-Sports
490786.0,NHS,WH,,,F,2/9/2006,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,WA,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
490786.0,NHS,WH,,,F,2/9/2006,24/FAL,,,NO,NO,FR,FR,,25/SPR,2.65,24-25,WA,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
490822.0,HIS,WH,,,F,5/3/2006,24/FAL,,,NO,YES,FR,FR,,24/FAL,0.0,24-25,CA,,NO,YES,UND,Returns,YES,UND,0.0,9/1/2024,,Member,AWWR,,W Wrestling
490822.0,HIS,WH,,,F,5/3/2006,24/FAL,,,NO,YES,FR,FR,,25/SPR,3.4,24-25,CA,,NO,YES,SOC,Returns,YES,SOC,0.0,9/1/2024,,Member,AWWR,,W Wrestling
490832.0,HIS,NR,WH,,M,11/25/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,CO,,YES,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AMBB,,M Basketball
490832.0,HIS,WH,,,M,11/25/2005,24/FAL,,,NO,NO,FR,FR,,25/SPR,3.591,24-25,CO,,YES,NO,EXSCI,Returns,NO,EXSCI,0.0,9/1/2024,,Member,AMBB,,M Basketball
490978.0,NHS,WH,,,F,12/26/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
490978.0,NHS,WH,,,F,12/26/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,9/1/2024,,Member,AWTR,,W Outdoor Track
490978.0,NHS,WH,,,F,12/26/2005,24/FAL,,,NO,NO,FR,FR,,24/FAL,0.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2024,,Member,AWXC,,W Cross Country
490978.0,NHS,WH,,,F,12/26/2005,24/FAL,,,NO,NO,SO,FR,,25/SPR,4.0,24-25,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2024,,Member,AWIT,,W Indoor Track
