ID,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,
388222,8/1/2017,5/1/2021,Varsity,AMXC,3.750684932,
388223,8/1/2017,5/1/2021,Varsity,AMXC,3.750684932,
393320,8/1/2018,1/1/2021,Member,AMXC,2.421917808,
395049,8/1/2018,5/1/2022,Varsity,AMXC,3.750684932,
402340,8/1/2023,8/15/2023,Member,AMXC,0.03835616438,
406737,8/1/2019,5/1/2022,Varsity,AMXC,2.750684932,
406992,4/1/2021,5/1/2022,Varsity,AMXC,1.082191781,
408916,8/1/2019,5/1/2022,Member,AMXC,2.750684932,
409137,8/1/2019,5/1/2022,Member,AMXC,2.750684932,
411396,8/1/2019,5/1/2020,Member,AMXC,0.7506849315,
412889,8/1/2019,6/1/2020,Member,AMXC,0.8356164384,
418173,8/1/2019,12/1/2020,Member,AMXC,1.336986301,
425581,8/1/2020,,Varsity,AMXC,-120.6684932,
425715,8/1/2020,12/1/2020,Member,AMXC,0.3342465753,
426471,8/1/2020,6/1/2024,Varsity,AMXC,3.835616438,
433084,8/1/2020,,Varsity,AMXC,-120.6684932,
436612,8/1/2020,6/1/2023,Member,AMXC,2.832876712,
437241,8/1/2021,6/1/2024,Varsity,AMXC,2.835616438,
438606,10/1/2020,12/1/2020,Varsity,AMXC,0.1671232877,
442537,8/1/2021,,Varsity,AMXC,-121.6684932,
443137,8/1/2021,10/1/2021,Member,AMXC,0.1671232877,
445946,8/1/2021,,Varsity,AMXC,-121.6684932,
446465,8/1/2023,,Member,AMXC,-123.6684932,
448282,8/1/2022,5/1/2023,Varsity,AMXC,0.7479452055,
458292,8/1/2024,,Member,AMXC,-124.6712329,
459726,8/1/2022,5/1/2023,Member,AMXC,0.7479452055,
460343,8/1/2022,,Varsity,AMXC,-122.6684932,
460940,8/1/2022,,Member,AMXC,-122.6684932,
462779,8/1/2022,,Varsity,AMXC,-122.6684932,
464368,8/1/2022,,Member,AMXC,-122.6684932,
473066,8/1/2023,,Varsity,AMXC,-123.6684932,
473665,8/1/2023,5/1/2024,Member,AMXC,0.7506849315,
473950,8/1/2023,,Member,AMXC,-123.6684932,
474260,8/1/2023,,Member,AMXC,-123.6684932,
476313,8/1/2023,,Member,AMXC,-123.6684932,
482888,8/1/2023,5/1/2024,Member,AMXC,0.7506849315,
485330,8/1/2023,,Varsity,AMXC,-123.6684932,
486657,8/1/2023,,Varsity,AMXC,-123.6684932,
490258,8/1/2024,,Member,AMXC,-124.6712329,
490458,8/1/2024,,Member,AMXC,-124.6712329,
493384,8/1/2024,,Member,AMXC,-124.6712329,
494653,8/1/2024,,Member,AMXC,-124.6712329,
496114,8/1/2024,,Member,AMXC,-124.6712329,
498632,8/1/2024,,Member,AMXC,-124.6712329,
267801,9/1/2022,12/1/2022,Member,ASBL,0.2493150685,
279892,9/1/2022,6/1/2023,Varsity,ASBL,0.7479452055,
282984,9/1/2024,,Member,ASBL,-124.7561644,
306120,8/1/2019,2/20/2020,Member,ASBL,0.5561643836,
310777,8/1/2020,5/1/2022,Varsity,ASBL,1.747945205,
311395,9/1/2021,,Varsity,ASBL,-121.7534247,
311690,9/1/2022,12/1/2022,Member,ASBL,0.2493150685,
367539,8/1/2015,5/1/2019,Varsity,ASBL,3.750684932,
369185,2/1/2017,5/1/2019,Varsity,ASBL,2.243835616,
372027,8/1/2015,5/1/2019,Varsity,ASBL,3.750684932,
375085,8/1/2016,5/1/2020,Varsity,ASBL,3.750684932,
376032,8/1/2016,5/1/2020,Varsity,ASBL,3.750684932,
377097,8/1/2016,5/1/2020,Varsity,ASBL,3.750684932,
377896,8/1/2016,5/1/2020,Varsity,ASBL,3.750684932,
380207,8/1/2016,5/1/2020,Varsity,ASBL,3.750684932,
382311,8/1/2017,6/1/2021,Varsity,ASBL,3.835616438,
382330,8/1/2017,5/1/2022,Varsity,ASBL,4.750684932,
382611,8/1/2017,6/1/2021,Varsity,ASBL,3.835616438,
382655,8/1/2017,6/1/2021,Varsity,ASBL,3.835616438,
382844,8/1/2017,3/1/2021,Member,ASBL,3.583561644,
383798,8/1/2017,6/1/2021,Varsity,ASBL,3.835616438,
385788,8/1/2017,6/1/2021,Varsity,ASBL,3.835616438,
386352,2/1/2017,5/1/2020,Varsity,ASBL,3.246575342,
392453,8/1/2018,1/1/2020,Member,ASBL,1.419178082,
392913,8/1/2018,1/28/2021,Varsity,ASBL,2.495890411,
394385,8/1/2018,5/1/2019,Member,ASBL,0.7479452055,
394583,8/1/2018,1/1/2020,Varsity,ASBL,1.419178082,
395031,8/1/2018,5/1/2020,Member,ASBL,1.750684932,
396215,8/1/2018,5/1/2022,Varsity,ASBL,3.750684932,
396349,8/1/2018,5/1/2019,Varsity,ASBL,0.7479452055,
400372,9/1/2021,,Varsity,ASBL,-121.7534247,
405218,8/1/2019,5/1/2020,Varsity,ASBL,0.7506849315,
405380,8/1/2019,6/1/2021,Varsity,ASBL,1.835616438,
405383,8/1/2019,6/1/2023,Member,ASBL,3.835616438,
405635,8/1/2019,6/1/2023,Varsity,ASBL,3.835616438,
405651,8/1/2019,5/1/2020,Member,ASBL,0.7506849315,
406926,8/1/2019,5/1/2020,Member,ASBL,0.7506849315,
407344,8/1/2019,6/1/2023,Varsity,ASBL,3.835616438,
409149,8/1/2019,6/1/2023,Member,ASBL,3.835616438,
409260,8/1/2019,6/1/2023,Varsity,ASBL,3.835616438,
409382,8/1/2019,6/1/2023,Varsity,ASBL,3.835616438,
409394,8/1/2019,5/1/2024,Varsity,ASBL,4.753424658,
409621,8/1/2019,3/1/2021,Varsity,ASBL,1.583561644,
409627,8/1/2019,6/1/2023,Varsity,ASBL,3.835616438,
410234,8/1/2019,5/1/2020,Member,ASBL,0.7506849315,
410281,8/1/2019,11/15/2020,Member,ASBL,1.293150685,
410345,8/1/2019,5/1/2020,Member,ASBL,0.7506849315,
411511,8/1/2019,6/1/2021,Member,ASBL,1.835616438,
415494,8/1/2019,5/12/2021,Varsity,ASBL,1.780821918,
421261,8/1/2020,6/1/2021,Member,ASBL,0.8328767123,
422104,8/1/2020,12/1/2020,Member,ASBL,0.3342465753,
422326,9/1/2022,12/1/2022,Member,ASBL,0.2493150685,
422643,8/1/2020,5/1/2024,Varsity,ASBL,3.750684932,
425985,8/1/2020,5/12/2021,Member,ASBL,0.7780821918,
426283,8/1/2020,12/1/2020,Member,ASBL,0.3342465753,
427339,8/1/2020,12/1/2020,Member,ASBL,0.3342465753,
437549,8/1/2020,5/1/2022,Varsity,ASBL,1.747945205,
438939,8/1/2020,1/1/2022,Varsity,ASBL,1.419178082,
442910,9/1/2021,,Varsity,ASBL,-121.7534247,
442912,9/1/2021,12/27/2021,Member,ASBL,0.3205479452,
443827,9/1/2021,5/1/2022,Varsity,ASBL,0.6630136986,
444373,9/1/2021,2/1/2023,Member,ASBL,1.419178082,
445044,9/1/2021,,Varsity,ASBL,-121.7534247,
446342,9/1/2021,5/1/2023,Varsity,ASBL,1.663013699,
446411,9/1/2021,5/1/2022,Member,ASBL,0.6630136986,
446603,9/1/2021,,Varsity,ASBL,-121.7534247,
447055,1/18/2021,5/1/2022,Varsity,ASBL,1.282191781,
454546,9/1/2021,4/1/2023,Varsity,ASBL,1.580821918,
456709,9/1/2022,5/1/2024,Varsity,ASBL,1.665753425,
456995,9/1/2022,6/1/2023,Varsity,ASBL,0.7479452055,
460064,9/1/2022,12/1/2022,Member,ASBL,0.2493150685,
460564,9/1/2022,,Varsity,ASBL,-122.7534247,
460709,9/1/2022,,Varsity,ASBL,-122.7534247,
460854,9/1/2022,,Varsity,ASBL,-122.7534247,
462131,9/1/2022,5/1/2024,Varsity,ASBL,1.665753425,
462327,9/1/2022,,Varsity,ASBL,-122.7534247,
462901,9/1/2022,,Varsity,ASBL,-122.7534247,
463975,9/1/2022,2/1/2023,Member,ASBL,0.4191780822,
466571,9/1/2023,,Varsity,ASBL,-123.7534247,
467596,9/1/2022,4/1/2023,Varsity,ASBL,0.5808219178,
474343,9/1/2023,,Varsity,ASBL,-123.7534247,
475211,9/1/2023,5/1/2024,Varsity,ASBL,0.6657534247,
475576,9/1/2023,2/1/2024,Member,ASBL,0.4191780822,
475849,9/1/2023,5/1/2024,Member,ASBL,0.6657534247,
476134,9/1/2023,5/1/2024,Member,ASBL,0.6657534247,
477104,9/1/2023,,Varsity,ASBL,-123.7534247,
481972,9/1/2023,5/1/2024,Varsity,ASBL,0.6657534247,
486129,9/1/2023,,Varsity,ASBL,-123.7534247,
486664,9/1/2023,,Varsity,ASBL,-123.7534247,
489342,9/1/2024,,Member,ASBL,-124.7561644,
489357,9/1/2024,,Member,ASBL,-124.7561644,
489530,9/1/2024,,Member,ASBL,-124.7561644,
490223,9/1/2024,,Member,ASBL,-124.7561644,
490524,9/1/2024,,Member,ASBL,-124.7561644,
491311,1/17/2024,,Varsity,ASBL,-124.1315068,
492886,9/1/2024,,Member,ASBL,-124.7561644,
493372,9/1/2024,,Member,ASBL,-124.7561644,
493471,9/1/2024,,Member,ASBL,-124.7561644,
493593,9/1/2024,,Member,ASBL,-124.7561644,
494064,9/1/2024,,Member,ASBL,-124.7561644,
494324,9/1/2024,,Member,ASBL,-124.7561644,
494820,9/1/2024,,Member,ASBL,-124.7561644,
494920,9/1/2024,,Member,ASBL,-124.7561644,
495541,9/1/2024,,Member,ASBL,-124.7561644,
497537,9/1/2024,,Member,ASBL,-124.7561644,
498751,9/1/2024,,Member,ASBL,-124.7561644,
501826,9/1/2024,,Member,ASBL,-124.7561644,
506869,9/1/2024,,Member,ASBL,-124.7561644,
295619,9/1/2019,6/1/2023,Varsity,ASGS,3.750684932,
302075,9/1/2019,6/1/2023,Varsity,ASGS,3.750684932,
376863,9/1/2016,5/1/2020,Varsity,ASGS,3.665753425,
380106,9/1/2016,5/1/2020,Varsity,ASGS,3.665753425,
380114,9/1/2016,5/1/2020,Varsity,ASGS,3.665753425,
380190,9/1/2016,5/1/2020,Varsity,ASGS,3.665753425,
383932,9/1/2017,5/1/2019,Member,ASGS,1.663013699,
384873,9/1/2017,6/1/2021,Varsity,ASGS,3.750684932,
385514,9/1/2017,6/1/2021,Varsity,ASGS,3.750684932,
385745,9/1/2017,6/1/2021,Varsity,ASGS,3.750684932,
387430,9/1/2017,5/1/2019,Varsity,ASGS,1.663013699,
392110,8/1/2018,1/1/2023,Varsity,ASGS,4.421917808,
392394,8/1/2018,5/1/2022,Varsity,ASGS,3.750684932,
394959,8/1/2018,1/1/2023,Varsity,ASGS,4.421917808,
395285,8/1/2018,5/1/2022,Varsity,ASGS,3.750684932,
407389,9/1/2019,5/1/2021,Varsity,ASGS,1.665753425,
413258,9/1/2019,6/1/2023,Varsity,ASGS,3.750684932,
420636,8/1/2020,12/1/2020,Varsity,ASGS,0.3342465753,
420645,8/1/2020,1/1/2022,Member,ASGS,1.419178082,
420856,8/1/2020,,Varsity,ASGS,-120.6684932,
424907,8/1/2020,12/1/2020,Varsity,ASGS,0.3342465753,
424986,8/1/2020,,Varsity,ASGS,-120.6684932,
427307,8/1/2020,,Varsity,ASGS,-120.6684932,
431480,8/1/2020,,Varsity,ASGS,-120.6684932,
434955,8/1/2020,6/1/2023,Varsity,ASGS,2.832876712,
443129,9/1/2021,,Varsity,ASGS,-121.7534247,
451708,9/1/2021,,Varsity,ASGS,-121.7534247,
461399,9/1/2022,5/1/2023,Varsity,ASGS,0.6630136986,
462300,9/1/2022,,Varsity,ASGS,-122.7534247,
483130,9/1/2023,,Varsity,ASGS,-123.7534247,
359904,8/1/2022,,Varsity,ASOC,-122.6684932,
364235,3/1/2017,5/1/2019,Member,ASOC,2.167123288,
368372,8/1/2015,5/1/2019,Varsity,ASOC,3.750684932,
368484,8/1/2015,5/1/2019,Varsity,ASOC,3.750684932,
371132,8/1/2015,5/1/2019,Varsity,ASOC,3.750684932,
371178,8/1/2015,5/1/2019,Varsity,ASOC,3.750684932,
372976,8/1/2015,5/1/2019,Varsity,ASOC,3.750684932,
374262,8/1/2015,5/1/2019,Varsity,ASOC,3.750684932,
376508,8/1/2016,5/1/2020,Varsity,ASOC,3.750684932,
376879,8/1/2017,5/1/2019,Varsity,ASOC,1.747945205,
376930,8/1/2017,5/1/2021,Varsity,ASOC,3.750684932,
378471,8/1/2016,5/1/2020,Varsity,ASOC,3.750684932,
380563,8/1/2016,5/1/2019,Varsity,ASOC,2.747945205,
381465,8/1/2016,5/1/2019,Varsity,ASOC,2.747945205,
381996,8/1/2019,2/1/2021,Varsity,ASOC,1.506849315,
382880,8/1/2017,5/1/2020,Varsity,ASOC,2.750684932,
384929,8/1/2017,5/1/2021,Member,ASOC,3.750684932,
385412,8/1/2017,5/1/2021,Member,ASOC,3.750684932,
386075,8/1/2017,5/1/2021,Varsity,ASOC,3.750684932,
387041,8/1/2017,5/1/2021,Varsity,ASOC,3.750684932,
387176,8/1/2017,5/1/2022,Member,ASOC,4.750684932,
387414,8/1/2017,5/1/2019,Varsity,ASOC,1.747945205,
388389,8/1/2017,5/1/2020,Member,ASOC,2.750684932,
388483,8/1/2017,2/1/2021,Member,ASOC,3.506849315,
388757,8/1/2017,5/1/2021,Varsity,ASOC,3.750684932,
389493,8/1/2017,5/1/2019,Varsity,ASOC,1.747945205,
390354,8/1/2017,5/1/2019,Varsity,ASOC,1.747945205,
391733,8/1/2017,6/1/2020,Varsity,ASOC,2.835616438,
392785,8/1/2018,5/1/2020,Varsity,ASOC,1.750684932,
393236,8/1/2018,5/1/2019,Member,ASOC,0.7479452055,
393262,8/1/2018,2/1/2021,Varsity,ASOC,2.506849315,
394026,8/1/2018,5/1/2022,Varsity,ASOC,3.750684932,
395377,8/1/2018,5/1/2022,Varsity,ASOC,3.750684932,
395771,8/1/2020,6/1/2024,Varsity,ASOC,3.835616438,
395861,8/1/2018,2/1/2021,Member,ASOC,2.506849315,
398323,8/1/2018,2/1/2021,Varsity,ASOC,2.506849315,
398436,8/1/2018,5/1/2021,Varsity,ASOC,2.750684932,
398815,8/1/2018,2/1/2021,Varsity,ASOC,2.506849315,
401675,8/1/2018,5/1/2020,Varsity,ASOC,1.750684932,
403130,8/1/2018,5/1/2022,Varsity,ASOC,3.750684932,
405171,8/1/2019,5/1/2020,Member,ASOC,0.7506849315,
405446,8/1/2019,12/1/2019,Varsity,ASOC,0.3342465753,
405459,8/1/2019,12/1/2019,Member,ASOC,0.3342465753,
406885,8/1/2019,12/1/2020,Member,ASOC,1.336986301,
409137,8/1/2022,3/1/2024,Member,ASOC,1.583561644,
409549,8/1/2019,6/1/2023,Varsity,ASOC,3.835616438,
409639,8/1/2019,5/1/2022,Varsity,ASOC,2.750684932,
410744,8/1/2019,12/1/2019,Varsity,ASOC,0.3342465753,
412858,8/1/2019,2/1/2021,Member,ASOC,1.506849315,
413129,8/1/2019,5/1/2021,Varsity,ASOC,1.750684932,
413133,8/1/2019,5/1/2021,Member,ASOC,1.750684932,
413137,8/1/2019,12/1/2022,Varsity,ASOC,3.336986301,
413514,8/1/2021,5/1/2022,Varsity,ASOC,0.7479452055,
413712,8/1/2019,6/1/2023,Varsity,ASOC,3.835616438,
413768,8/1/2019,5/1/2022,Varsity,ASOC,2.750684932,
413872,8/1/2022,6/1/2023,Varsity,ASOC,0.8328767123,
413942,8/1/2019,6/1/2024,Varsity,ASOC,4.838356164,
414849,8/1/2019,3/1/2024,Member,ASOC,4.58630137,
415255,8/1/2019,5/1/2021,Varsity,ASOC,1.750684932,
416634,8/1/2019,5/1/2022,Varsity,ASOC,2.750684932,
418196,8/1/2019,5/1/2022,Varsity,ASOC,2.750684932,
420833,8/1/2020,3/1/2024,Member,ASOC,3.583561644,
420943,8/1/2020,5/1/2021,Varsity,ASOC,0.7479452055,
421591,8/1/2020,6/1/2024,Varsity,ASOC,3.835616438,
424452,8/1/2021,12/1/2021,Member,ASOC,0.3342465753,
424763,8/1/2020,6/1/2024,Varsity,ASOC,3.835616438,
426536,8/1/2020,5/1/2021,Varsity,ASOC,0.7479452055,
427414,8/1/2020,12/1/2022,Varsity,ASOC,2.334246575,
427692,8/1/2020,5/1/2021,Member,ASOC,0.7479452055,
430368,8/1/2020,3/1/2021,Varsity,ASOC,0.5808219178,
432260,8/1/2020,6/1/2024,Varsity,ASOC,3.835616438,
433023,8/1/2020,5/1/2021,Varsity,ASOC,0.7479452055,
433311,8/1/2020,5/1/2022,Varsity,ASOC,1.747945205,
436636,8/1/2020,12/1/2020,Member,ASOC,0.3342465753,
437922,8/1/2020,12/1/2020,Member,ASOC,0.3342465753,
441524,2/1/2021,5/1/2023,Varsity,ASOC,2.243835616,
446399,8/1/2021,,Varsity,ASOC,-121.6684932,
451956,8/1/2021,5/1/2022,Varsity,ASOC,0.7479452055,
452329,8/1/2021,5/1/2023,Varsity,ASOC,1.747945205,
454371,8/1/2021,6/1/2024,Member,ASOC,2.835616438,
454438,8/1/2021,6/1/2024,Varsity,ASOC,2.835616438,
454506,8/1/2021,,Varsity,ASOC,-121.6684932,
454692,8/1/2021,8/1/2023,Member,ASOC,2,
455148,8/1/2021,3/1/2024,Member,ASOC,2.583561644,
455153,8/1/2021,6/1/2024,Varsity,ASOC,2.835616438,
455411,8/1/2021,5/1/2022,Varsity,ASOC,0.7479452055,
456161,8/23/2021,9/1/2021,Member,ASOC,0.02465753425,
458727,8/1/2022,12/1/2022,Varsity,ASOC,0.3342465753,
458876,8/1/2022,,Varsity,ASOC,-122.6684932,
459898,8/1/2022,,Member,ASOC,-122.6684932,
460761,8/1/2022,12/1/2022,Member,ASOC,0.3342465753,
461030,8/1/2022,,Varsity,ASOC,-122.6684932,
461607,8/1/2022,5/1/2023,Varsity,ASOC,0.7479452055,
461697,8/1/2022,6/1/2024,Member,ASOC,1.835616438,
461864,4/19/2022,6/1/2024,Varsity,ASOC,2.120547945,
462421,8/1/2022,,Member,ASOC,-122.6684932,
462430,8/1/2022,1/1/2023,Varsity,ASOC,0.4191780822,
463766,4/19/2022,,Member,ASOC,-122.3835616,
464594,8/1/2022,1/1/2023,Varsity,ASOC,0.4191780822,
466048,8/1/2024,8/10/2024,Member,ASOC,0.02465753425,
466893,8/1/2022,,Member,ASOC,-122.6684932,
467206,8/1/2022,6/1/2024,Varsity,ASOC,1.835616438,
467600,8/1/2022,,Varsity,ASOC,-122.6684932,
468083,8/1/2022,5/1/2023,Varsity,ASOC,0.7479452055,
470256,8/1/2022,5/1/2023,Member,ASOC,0.7479452055,
470411,8/1/2022,5/1/2023,Member,ASOC,0.7479452055,
470456,8/1/2022,12/1/2023,Member,ASOC,1.334246575,
470745,8/1/2022,,Varsity,ASOC,-122.6684932,
470877,8/1/2022,,Varsity,ASOC,-122.6684932,
471084,8/1/2022,1/1/2023,Varsity,ASOC,0.4191780822,
471342,8/1/2022,12/1/2022,Member,ASOC,0.3342465753,
471982,8/21/2022,2/1/2024,Varsity,ASOC,1.449315068,
473094,8/1/2023,,Varsity,ASOC,-123.6684932,
474132,8/1/2023,,Varsity,ASOC,-123.6684932,
474352,8/1/2023,,Varsity,ASOC,-123.6684932,
475259,8/1/2023,,Member,ASOC,-123.6684932,
475992,8/1/2023,5/1/2024,Varsity,ASOC,0.7506849315,
476310,3/1/2023,,Varsity,ASOC,-123.2493151,
477893,3/1/2023,,Member,ASOC,-123.2493151,
479266,8/1/2023,,Varsity,ASOC,-123.6684932,
479620,8/1/2023,,Member,ASOC,-123.6684932,
482221,8/1/2023,,Varsity,ASOC,-123.6684932,
482774,8/1/2023,,Member,ASOC,-123.6684932,
483979,8/1/2023,12/1/2023,Varsity,ASOC,0.3342465753,
484650,8/1/2023,6/1/2024,Member,ASOC,0.8356164384,
484653,8/1/2023,12/1/2023,Member,ASOC,0.3342465753,
485446,8/1/2023,,Varsity,ASOC,-123.6684932,
485470,8/1/2023,,Varsity,ASOC,-123.6684932,
487278,8/1/2023,12/1/2023,Member,ASOC,0.3342465753,
490260,8/1/2024,,Member,ASOC,-124.6712329,
490621,8/1/2024,,Member,ASOC,-124.6712329,
494977,8/1/2024,,Member,ASOC,-124.6712329,
495534,8/1/2024,,Member,ASOC,-124.6712329,
495677,3/1/2024,,Member,ASOC,-124.2520548,
496178,3/1/2024,,Member,ASOC,-124.2520548,
496417,3/1/2024,,Member,ASOC,-124.2520548,
498634,8/1/2024,,Member,ASOC,-124.6712329,
499698,8/1/2024,8/10/2024,Member,ASOC,0.02465753425,
504213,8/1/2024,,Member,ASOC,-124.6712329,
504291,8/1/2024,,Member,ASOC,-124.6712329,
505907,8/1/2024,,Member,ASOC,-124.6712329,
506341,8/1/2024,,Member,ASOC,-124.6712329,
506380,8/1/2024,,Member,ASOC,-124.6712329,
506490,8/1/2024,,Member,ASOC,-124.6712329,
506616,8/1/2024,,Member,ASOC,-124.6712329,
506617,8/1/2024,,Member,ASOC,-124.6712329,
506630,8/1/2024,,Member,ASOC,-124.6712329,
506862,8/1/2024,,Member,ASOC,-124.6712329,
507061,8/1/2024,,Member,ASOC,-124.6712329,
376518,1/1/2019,5/1/2020,Member,ATEF,1.331506849,
379179,8/1/2016,1/1/2019,Varsity,ATEF,2.419178082,
383959,8/1/2017,5/1/2021,Varsity,ATEF,3.750684932,
391413,8/1/2019,6/1/2023,Varsity,ATEF,3.835616438,
393536,8/1/2018,4/1/2019,Varsity,ATEF,0.6657534247,
393859,8/1/2018,12/1/2021,Varsity,ATEF,3.336986301,
397376,8/1/2018,6/1/2023,Varsity,ATEF,4.835616438,
397875,8/1/2018,5/1/2022,Varsity,ATEF,3.750684932,
398442,8/1/2018,5/1/2022,Varsity,ATEF,3.750684932,
401560,8/1/2018,5/1/2020,Varsity,ATEF,1.750684932,
404840,8/1/2019,5/1/2022,Member,ATEF,2.750684932,
409391,8/1/2019,6/1/2023,Varsity,ATEF,3.835616438,
413543,8/1/2019,6/1/2023,Varsity,ATEF,3.835616438,
421027,1/20/2020,5/1/2021,Member,ATEF,1.279452055,
425550,9/1/2023,6/1/2024,Varsity,ATEF,0.7506849315,
431254,8/1/2020,5/1/2022,Member,ATEF,1.747945205,
438485,8/1/2020,3/25/2022,Varsity,ATEF,1.646575342,
445847,1/17/2021,6/1/2023,Varsity,ATEF,2.369863014,
447432,8/1/2021,,Varsity,ATEF,-121.6684932,
448617,8/1/2021,6/1/2023,Varsity,ATEF,1.832876712,
451401,8/1/2021,5/1/2022,Varsity,ATEF,0.7479452055,
458046,1/1/2023,4/10/2024,Varsity,ATEF,1.273972603,
461889,9/1/2022,,Varsity,ATEF,-122.7534247,
472993,3/1/2024,,Varsity,ATEF,-124.2520548,
486610,8/1/2023,,Varsity,ATEF,-123.6684932,
492918,1/17/2024,,Varsity,ATEF,-124.1315068,
503596,8/1/2024,,Member,ATEF,-124.6712329,
512532,1/1/2025,,Member,ATEF,-125.090411,
513913,1/1/2025,,Member,ATEF,-125.090411,
303041,8/1/2019,6/1/2023,Varsity,ATEN,3.835616438,
309447,8/1/2017,5/1/2021,Member,ATEN,3.750684932,
368748,8/1/2015,5/1/2019,Varsity,ATEN,3.750684932,
372792,8/1/2015,5/1/2019,Varsity,ATEN,3.750684932,
374623,8/1/2015,5/1/2019,Varsity,ATEN,3.750684932,
374931,8/1/2016,5/1/2020,Varsity,ATEN,3.750684932,
385616,1/19/2017,5/1/2019,Varsity,ATEN,2.279452055,
393697,8/1/2018,5/1/2022,Member,ATEN,3.750684932,
393812,8/1/2018,5/1/2022,Varsity,ATEN,3.750684932,
394865,8/1/2018,5/1/2022,Varsity,ATEN,3.750684932,
396706,1/20/2018,5/1/2021,Varsity,ATEN,3.279452055,
400307,8/1/2018,5/1/2022,Varsity,ATEN,3.750684932,
409224,8/1/2019,6/1/2023,Varsity,ATEN,3.835616438,
409933,1/19/2019,6/1/2023,Varsity,ATEN,4.367123288,
412456,8/1/2019,12/1/2020,Member,ATEN,1.336986301,
412889,8/1/2019,1/1/2023,Member,ATEN,3.421917808,
414184,8/1/2019,6/1/2023,Member,ATEN,3.835616438,
425363,9/1/2022,,Member,ATEN,-122.7534247,
425387,8/1/2020,6/1/2024,Varsity,ATEN,3.835616438,
430714,8/1/2020,6/1/2024,Varsity,ATEN,3.835616438,
440935,1/17/2021,6/1/2024,Varsity,ATEN,3.37260274,
447447,1/26/2021,12/10/2023,Varsity,ATEN,2.871232877,
455767,1/1/2022,,Varsity,ATEN,-122.0876712,
470893,9/1/2022,,Varsity,ATEN,-122.7534247,
475128,8/1/2023,,Member,ATEN,-123.6684932,
476690,1/1/2023,5/1/2023,Member,ATEN,0.3287671233,
483206,8/1/2023,,Varsity,ATEN,-123.6684932,
484482,8/1/2023,,Varsity,ATEN,-123.6684932,
493783,8/1/2024,,Member,ATEN,-124.6712329,
495085,1/17/2024,,Varsity,ATEN,-124.1315068,
499697,8/1/2024,,Member,ATEN,-124.6712329,
1515,8/16/2004,,,ATRN,-104.6986301,
1517,8/16/2004,,,ATRN,-104.6986301,
1620,8/16/2004,,,ATRN,-104.6986301,
1656,8/16/2004,,,ATRN,-104.6986301,
1738,8/16/2004,,,ATRN,-104.6986301,
1775,8/16/2004,,,ATRN,-104.6986301,
1779,8/16/2004,,,ATRN,-104.6986301,
1955,8/16/2004,,,ATRN,-104.6986301,
1987,8/16/2004,,,ATRN,-104.6986301,
2009,8/16/2004,,,ATRN,-104.6986301,
2138,8/16/2004,,,ATRN,-104.6986301,
2161,8/16/2004,,,ATRN,-104.6986301,
2176,8/16/2004,,,ATRN,-104.6986301,
2286,8/16/2004,,,ATRN,-104.6986301,
2308,8/16/2004,,,ATRN,-104.6986301,
2414,8/16/2004,,,ATRN,-104.6986301,
2424,8/16/2004,,,ATRN,-104.6986301,
2435,8/16/2004,,,ATRN,-104.6986301,
2452,8/16/2004,,,ATRN,-104.6986301,
2503,8/16/2004,,,ATRN,-104.6986301,
2532,8/16/2004,,,ATRN,-104.6986301,
2547,8/16/2004,,,ATRN,-104.6986301,
186597,9/1/2010,,Treasurer,ATRN,-110.7452055,
186925,9/1/2010,,,ATRN,-110.7452055,
189183,8/20/2020,,Member,ATRN,-120.7205479,
205997,9/1/2010,,,ATRN,-110.7452055,
206784,9/1/2010,,,ATRN,-110.7452055,
207859,9/1/2010,,President,ATRN,-110.7452055,
211447,9/1/2010,,,ATRN,-110.7452055,
228438,9/1/2010,,,ATRN,-110.7452055,
229449,9/1/2010,,,ATRN,-110.7452055,
237202,9/1/2010,,,ATRN,-110.7452055,
238311,9/1/2010,,,ATRN,-110.7452055,
242137,9/1/2010,,,ATRN,-110.7452055,
252617,9/1/2010,,,ATRN,-110.7452055,
260377,9/1/2010,,,ATRN,-110.7452055,
267517,8/20/2020,,Member,ATRN,-120.7205479,
276220,8/20/2019,,Member,ATRN,-119.7178082,
276268,8/20/2019,5/28/2020,Member,ATRN,0.7726027397,
367166,8/20/2020,,Member,ATRN,-120.7205479,
373935,8/20/2019,5/28/2020,Member,ATRN,0.7726027397,
376397,8/20/2019,,Member,ATRN,-119.7178082,
382397,8/20/2020,3/5/2022,Member,ATRN,1.539726027,
382682,8/20/2019,,Member,ATRN,-119.7178082,
383333,8/20/2019,,Member,ATRN,-119.7178082,
384331,8/20/2019,5/13/2021,Member,ATRN,1.731506849,
385419,8/20/2019,5/28/2020,Member,ATRN,0.7726027397,
385468,8/20/2019,5/7/2020,Member,ATRN,0.7150684932,
385606,8/15/2021,,Member,ATRN,-121.7068493,
397969,8/20/2020,,Member,ATRN,-120.7205479,
400779,8/15/2021,,Member,ATRN,-121.7068493,
405959,8/20/2020,5/13/2021,Member,ATRN,0.7287671233,
406387,8/20/2019,5/28/2020,Member,ATRN,0.7726027397,
406686,8/20/2020,,Member,ATRN,-120.7205479,
407235,8/20/2020,,Member,ATRN,-120.7205479,
407412,8/20/2019,12/10/2021,Member,ATRN,2.309589041,
410122,8/20/2019,,Member,ATRN,-119.7178082,
